year,season,noc,height_male,weight_male,height_female,weight_female,medals
2010,Winter,GRE,178.86,80.71,166.8,58.8,0
2010,Winter,HUN,182.27,79.91,170.0,63.52,0
2010,Winter,IRI,177.8,69.2,168.0,60.0,0
2010,Winter,IRL,175.67,74.0,176.5,68.25,0
2010,Winter,ISL,181.4,86.4,174.0,69.0,0
2010,Winter,ISR,180.67,77.33,160.0,55.0,0
2010,Winter,ITA,178.08,74.58,166.5,59.96,5
2010,Winter,JPN,172.75,67.65,162.33,56.08,7
2010,Winter,KAZ,179.33,73.69,167.5,58.81,1
2010,Winter,KGZ,182.0,75.0,172.0,65.0,0
2010,Winter,KOR,174.63,69.04,163.17,53.46,18
2010,Winter,LAT,181.61,83.0,165.7,59.75,3
2010,Winter,LIB,168.0,60.0,169.0,59.0,0
2010,Winter,LIE,187.5,94.0,167.0,60.0,0
2010,Winter,LTU,182.0,76.25,165.6,53.6,0
2010,Winter,MDA,181.71,75.0,159.5,51.0,0
2010,Winter,MGL,178.0,66.0,165.0,61.0,0
2010,Winter,MKD,180.0,80.0,173.0,62.0,0
2010,Winter,MON,181.5,93.5,164.0,60.0,0
2010,Winter,NED,183.0,81.27,172.66,64.97,11
2010,Winter,NOR,182.2,77.99,170.24,61.15,34
2010,Winter,NZL,180.31,78.38,161.56,59.0,0
2010,Winter,PER,168.0,65.0,168.0,60.0,0
2010,Winter,POL,178.09,72.2,165.62,56.89,8
2010,Winter,PRK,168.0,62.0,157.0,56.0,0
2010,Winter,ROU,178.86,80.67,167.36,58.89,0
2010,Winter,RUS,181.27,79.01,167.81,61.15,25
2010,Winter,SLO,181.05,76.64,166.87,59.67,3
2010,Winter,SRB,188.14,87.0,172.0,66.12,0
2010,Winter,SUI,181.05,79.35,168.05,62.53,12
2010,Winter,SVK,181.62,81.98,169.98,61.74,3
2010,Winter,SWE,183.92,83.17,169.1,65.47,18
2010,Winter,TUR,180.0,78.0,162.5,58.17,0
2010,Winter,UKR,179.09,72.73,164.98,57.8,0
2010,Winter,USA,181.14,81.34,166.48,62.67,97
2010,Winter,UZB,180.0,65.0,180.0,58.67,0
2012,Summer,AFG,174.0,62.6,160.0,52.0,1
2012,Summer,ALB,182.71,91.14,163.0,54.67,0
2012,Summer,ALG,176.17,72.94,172.53,60.41,1
2012,Summer,AND,174.25,71.25,170.0,55.0,0
2012,Summer,ANG,173.33,68.83,174.59,70.41,0
2012,Summer,ANT,177.0,69.0,171.5,67.0,0
2012,Summer,ARG,185.41,85.06,168.71,61.59,19
2012,Summer,ARM,174.52,74.19,165.25,66.25,3
2012,Summer,ARU,175.67,95.67,165.0,61.0,0
2012,Summer,ASA,175.0,79.5,163.0,61.0,0
2012,Summer,AUS,186.39,83.32,170.55,62.72,114
2012,Summer,AUT,182.08,77.4,169.29,58.68,0
2012,Summer,AZE,176.73,79.42,163.2,56.4,10
2012,Summer,BAH,181.67,75.2,169.64,60.0,4
2012,Summer,BAN,165.0,60.17,160.0,71.0,0
2012,Summer,BDI,173.0,65.5,171.33,58.33,0
2012,Summer,BEL,181.28,75.51,170.04,61.02,3
2012,Summer,BEN,171.67,63.33,178.0,71.0,0
2012,Summer,BER,183.33,74.33,169.67,59.67,0
2012,Summer,BIH,183.83,86.0,168.5,54.0,0
2012,Summer,BIZ,167.5,70.5,157.0,59.0,0
2012,Summer,BLR,182.77,82.73,170.63,61.57,20
2012,Summer,BOL,180.5,73.5,162.5,57.0,0
2012,Summer,BOT,182.0,69.0,173.0,57.0,1
2012,Summer,BRA,183.56,80.0,169.81,62.85,58
2012,Summer,BRN,171.5,62.0,165.4,54.2,1
2012,Summer,BRU,170.5,63.0,163.0,51.0,0
2012,Summer,BUL,183.05,79.15,169.67,59.14,2
2012,Summer,BUR,178.0,73.0,172.0,65.0,0
2012,Summer,CAF,180.0,71.0,166.5,51.0,0
2012,Summer,CAM,170.33,60.33,168.67,60.67,0
2012,Summer,CAN,183.07,80.21,168.61,61.04,55
2012,Summer,CGO,175.75,72.5,167.0,61.67,0
2012,Summer,CHI,178.85,75.81,163.89,60.78,0
2012,Summer,CHN,180.98,75.11,171.04,63.48,125
2012,Summer,CIV,184.0,79.5,165.67,56.83,0
2012,Summer,CMR,178.22,81.44,164.18,64.09,0
2012,Summer,COD,182.0,100.0,165.0,49.0,0
2012,Summer,COK,166.5,81.25,166.2,76.0,0
2012,Summer,COL,174.69,68.31,166.23,59.53,8
2012,Summer,COM,177.0,60.0,160.5,50.0,0
2012,Summer,CPV,188.0,63.0,172.0,87.5,0
2012,Summer,CRC,179.12,70.62,165.0,57.0,0
2012,Summer,CRO,188.94,91.28,175.25,66.85,34
2012,Summer,CUB,177.95,78.25,166.4,64.23,14
2012,Summer,CYP,181.78,81.56,169.5,55.5,1
2012,Summer,CZE,184.4,83.09,174.47,65.51,14
2012,Summer,DEN,185.67,82.63,175.32,67.05,16
2012,Summer,DJI,185.0,70.0,162.0,53.0,0
2012,Summer,DMA,178.0,78.0,170.0,45.0,0
2012,Summer,DOM,176.17,69.83,174.19,61.0,2
2012,Summer,ECU,176.04,70.91,162.69,58.23,0
2012,Summer,EGY,177.4,77.4,165.84,58.53,2
2012,Summer,ERI,174.91,60.36,165.0,51.0,0
2012,Summer,ESA,173.2,69.2,166.0,61.67,0
2012,Summer,ESP,180.65,77.62,169.82,60.84,62
2012,Summer,EST,188.56,95.2,170.27,61.82,2
2012,Summer,ETH,176.59,60.82,164.62,48.44,7
2012,Summer,FIJ,178.17,89.17,170.33,61.67,0
2012,Summer,FIN,183.19,79.91,168.0,60.08,5
2012,Summer,FRA,182.93,77.78,170.17,61.56,82
2012,Summer,FSM,169.25,65.75,158.0,61.0,0
2012,Summer,GAB,174.32,72.21,158.0,65.5,1
2012,Summer,GAM,167.0,80.0,145.0,56.0,0
2012,Summer,GBR,184.61,81.3,170.81,63.44,123
2012,Summer,GBS,174.5,77.0,162.5,59.5,0
2012,Summer,GEO,179.57,83.43,168.62,59.62,7
2012,Summer,GEQ,170.0,63.0,176.0,68.0,0
2012,Summer,GER,184.43,81.94,170.95,62.29,94
2012,Summer,GHA,173.0,59.33,162.0,60.0,0
2012,Summer,GRE,184.19,83.31,170.51,58.95,3
2012,Summer,GRN,185.0,72.4,167.33,59.33,1
2012,Summer,GUA,177.93,77.39,161.9,53.0,1
2012,Summer,GUI,177.5,100.5,161.5,59.0,0
2012,Summer,GUM,183.4,102.8,166.0,59.67,0
2012,Summer,GUY,171.33,71.33,174.0,61.5,0
2012,Summer,HAI,184.0,78.67,160.0,52.0,0
2012,Summer,HKG,175.23,68.42,162.83,57.93,1
2012,Summer,HON,170.57,71.1,162.33,75.33,0
2012,Summer,HUN,187.08,87.04,172.87,64.13,26
2012,Summer,INA,167.64,67.91,160.78,55.22,2
2012,Summer,IND,177.7,78.25,166.88,62.65,6
2012,Summer,IOA,181.0,71.67,171.0,65.0,0
2012,Summer,IRI,179.73,85.75,168.09,68.36,12
2012,Summer,IRL,179.62,73.44,169.32,58.76,5
2012,Summer,IRQ,175.75,87.0,161.5,53.0,0
2012,Summer,ISL,189.7,90.35,177.91,69.36,0
2012,Summer,ISR,178.0,73.85,166.32,55.55,0
2012,Summer,ISV,186.5,80.25,171.4,63.6,0
2012,Summer,ITA,182.33,79.28,169.21,60.15,66
2012,Summer,IVB,178.0,64.0,158.0,56.0,0
2012,Summer,JAM,184.17,83.41,169.73,62.09,25
2012,Summer,JOR,172.75,68.25,172.0,62.62,0
2012,Summer,JPN,174.07,69.82,163.36,55.64,82
2012,Summer,KAZ,181.06,78.63,169.61,61.82,12
2012,Summer,KEN,175.14,64.48,161.43,48.86,11
2012,Summer,KGZ,175.92,76.42,168.67,55.0,0
2012,Summer,KIR,165.0,85.0,167.0,67.0,0
2012,Summer,KOR,176.53,72.7,167.85,60.33,61
2012,Summer,KSA,171.75,67.62,165.0,52.0,3
2012,Summer,KUW,180.44,80.39,170.67,59.0,1
2012,Summer,LAO,165.0,59.5,169.0,55.0,0
2012,Summer,LAT,183.5,83.22,174.71,63.71,3
2012,Summer,LBA,174.33,68.67,169.0,55.0,0
2012,Summer,LBR,188.0,88.0,166.0,58.0,0
2012,Summer,LCA,185.0,86.0,165.67,52.67,0
2012,Summer,LES,174.0,61.5,150.0,56.0,0
2012,Summer,LIB,185.33,80.67,169.29,60.0,0
2012,Summer,LIE,182.0,63.0,173.0,69.67,0
2012,Summer,LTU,191.05,89.73,173.12,64.88,5
2012,Summer,LUX,186.43,75.57,163.0,57.0,0
2012,Summer,MAD,180.33,78.33,159.75,56.25,0
2012,Summer,MAR,177.48,71.4,167.0,56.11,1
2012,Summer,MAS,172.59,68.32,160.69,55.31,2
2012,Summer,MAW,176.0,76.0,169.0,69.0,0
2012,Summer,MDA,182.08,80.42,168.62,63.38,2
2012,Summer,MDV,169.67,58.67,157.0,47.5,0
2012,Summer,MEX,174.4,70.58,166.56,61.09,23
2012,Summer,MGL,173.88,72.18,165.64,60.71,5
2012,Summer,MHL,180.0,86.0,167.5,63.5,0
2012,Summer,MKD,183.5,72.5,171.5,63.5,0
2012,Summer,MLI,203.0,104.0,168.0,64.5,0
2012,Summer,MLT,178.33,81.67,167.5,59.5,0
2012,Summer,MNE,189.42,96.0,174.93,68.4,14
2012,Summer,MON,181.4,74.4,175.0,65.0,0
2012,Summer,MOZ,177.0,71.33,167.0,57.0,0
2012,Summer,MRI,175.75,64.75,168.86,61.71,0
2012,Summer,MTN,171.0,72.0,160.0,46.0,0
2012,Summer,MYA,166.0,59.33,164.33,61.67,0
2012,Summer,NAM,173.2,65.8,167.0,51.25,0
2012,Summer,NCA,173.33,68.0,175.0,63.0,0
2012,Summer,NED,185.19,81.21,173.77,64.7,69
2012,Summer,NEP,169.5,68.5,158.33,54.0,0
2012,Summer,NGR,188.67,86.38,168.46,63.83,0
2012,Summer,NIG,171.33,66.33,170.0,62.0,0
2012,Summer,NOR,184.62,75.81,172.48,65.86,11
2012,Summer,NZL,185.01,81.87,170.71,64.56,27
2012,Summer,OMA,171.5,68.5,162.0,60.0,0
2012,Summer,PAN,176.8,71.8,175.0,59.5,0
2012,Summer,PAR,189.6,83.2,167.5,61.5,0
2012,Summer,PER,175.67,68.44,160.57,55.57,0
2012,Summer,PHI,171.57,71.86,159.5,60.25,0
2012,Summer,PLE,175.67,70.0,164.5,52.5,0
2012,Summer,PLW,163.5,63.0,163.33,56.33,0
2012,Summer,PNG,177.75,81.5,160.25,54.75,0
2012,Summer,POL,185.99,83.96,171.17,62.58,12
2012,Summer,POR,178.46,73.4,165.74,59.31,2
2012,Summer,PRK,162.56,60.38,162.34,56.53,6
2012,Summer,PUR,183.56,75.89,169.4,64.8,2
2012,Summer,QAT,176.11,69.22,162.2,59.4,2
2012,Summer,ROU,179.07,78.79,171.7,61.69,13
2012,Summer,RSA,183.71,78.32,168.26,61.79,9
2012,Summer,RUS,182.7,79.04,173.07,62.71,139
2012,Summer,RWA,169.4,65.4,160.0,50.0,0
2012,Summer,SAM,181.67,84.0,175.0,93.67,0
2012,Summer,SEN,183.92,77.44,169.29,65.71,0
2012,Summer,SEY,176.33,79.67,167.0,52.5,0
2012,Summer,SGP,178.67,74.0,159.67,55.88,4
2012,Summer,SLE,185.0,83.0,176.0,64.0,0
2012,Summer,SLO,183.13,82.43,171.12,62.38,5
2012,Summer,SMR,175.0,80.0,165.33,61.0,0
2012,Summer,SOL,170.0,70.0,165.0,58.0,0
2012,Summer,SRB,189.91,87.13,176.0,67.98,16
2012,Summer,SRI,171.2,64.0,163.67,55.67,0
2012,Summer,STP,175.0,62.0,172.0,67.0,0
2012,Summer,SUD,181.0,66.75,166.5,49.5,0
2012,Summer,SUI,181.02,76.34,169.68,62.19,4
2012,Summer,SUR,173.33,76.0,163.0,56.0,0
2012,Summer,SVK,183.29,79.84,170.8,59.6,5
2012,Summer,SWE,186.24,83.45,173.21,65.01,22
2012,Summer,SWZ,180.0,83.5,170.0,57.0,0
2012,Summer,SYR,179.33,77.5,175.75,69.0,0
2012,Summer,TAN,169.75,58.5,159.5,57.5,0
2012,Summer,TGA,186.0,80.0,180.0,97.0,0
2012,Summer,THA,173.73,69.64,162.24,58.93,3
2012,Summer,TJK,177.62,81.0,165.33,61.0,1
2012,Summer,TKM,178.14,74.14,165.33,59.0,0
2012,Summer,TLS,165.0,58.0,154.0,48.0,0
2012,Summer,TOG,180.0,78.33,163.5,54.5,0
2012,Summer,TPE,177.59,78.36,164.24,61.0,2
2012,Summer,TTO,182.88,80.68,167.42,62.08,10
2012,Summer,TUN,188.9,87.63,169.63,62.63,3
2012,Summer,TUR,176.29,78.42,173.06,64.82,5
2012,Summer,UAE,175.59,70.95,160.0,65.0,0
2012,Summer,UGA,173.08,60.83,164.5,55.75,1
2012,Summer,UKR,179.45,77.37,171.21,61.9,26
2012,Summer,URU,179.92,75.5,172.67,61.67,0
2012,Summer,USA,184.63,83.37,171.98,65.94,248
2012,Summer,UZB,178.38,81.91,171.33,62.72,3
2012,Summer,VAN,179.0,82.67,161.5,58.5,0
2012,Summer,VEN,177.73,74.24,165.03,62.94,1
2012,Summer,VIE,169.5,61.75,162.38,54.75,0
2012,Summer,VIN,183.0,82.0,178.0,65.0,0
2012,Summer,YEM,169.33,61.0,168.0,49.0,0
2012,Summer,ZAM,175.0,75.4,182.0,68.0,0
2012,Summer,ZIM,177.5,69.0,172.0,62.2,0
2014,Winter,AND,176.43,76.43,161.2,55.6,0
2014,Winter,ARG,184.0,86.0,168.0,60.0,0
2014,Winter,ARM,178.4,73.0,163.0,57.0,0
2014,Winter,AUS,181.21,80.51,166.86,60.6,3
2014,Winter,AUT,181.99,80.67,168.28,61.16,27
2014,Winter,BEL,179.2,68.0,168.2,64.8,0
2014,Winter,BIH,185.33,82.56,166.4,56.2,0
2014,Winter,BLR,175.98,72.86,166.03,57.7,6
2014,Winter,BRA,182.43,87.0,164.6,57.8,0
2014,Winter,BUL,176.59,71.95,165.8,58.5,0
2014,Winter,CAN,180.56,80.74,168.57,62.52,86
2014,Winter,CHI,180.71,85.29,170.0,62.4,0
2014,Winter,CHN,177.65,71.37,164.67,57.03,12
2014,Winter,CRO,181.06,83.25,168.67,62.33,1
2014,Winter,CZE,181.68,78.02,168.75,60.33,11
2014,Winter,DEN,185.64,83.64,177.0,58.0,0
2014,Winter,ESP,176.07,73.18,166.64,55.18,0
2014,Winter,EST,185.33,74.72,164.57,56.5,0
2014,Winter,FIN,179.35,74.05,168.62,61.94,33
2014,Winter,FRA,178.9,75.19,166.52,58.42,17
2014,Winter,GBR,181.09,78.71,165.1,61.52,10
2014,Winter,GEO,180.0,81.0,165.33,53.67,0
2014,Winter,GER,181.81,78.53,168.54,62.0,36
2014,Winter,GRE,179.3,77.2,164.67,60.67,0
2014,Winter,HUN,180.53,76.8,168.77,64.59,0
2014,Winter,IRI,178.6,74.8,160.5,55.5,0
2014,Winter,IRL,180.0,78.33,156.0,59.0,0
2014,Winter,ITA,177.86,74.52,165.89,59.28,14
2014,Winter,JPN,173.84,67.77,160.88,55.03,10
2014,Winter,KAZ,179.14,74.12,163.63,57.27,1
2014,Winter,KOR,176.36,74.81,165.79,56.21,14
2014,Winter,LAT,183.55,87.12,166.69,62.62,11
2014,Winter,LIB,184.0,76.0,172.0,56.0,0
2014,Winter,LIE,188.5,85.5,167.0,60.0,0
2014,Winter,LTU,183.88,75.38,170.4,59.7,0
2014,Winter,MAR,170.0,76.0,166.0,60.0,0
2014,Winter,MDA,178.0,78.67,158.0,48.0,0
2014,Winter,MGL,170.0,66.0,163.0,56.0,0
2014,Winter,MKD,180.0,76.8,164.0,50.0,0
2014,Winter,MNE,180.0,75.0,178.0,68.0,0
2014,Winter,MON,178.89,79.44,164.0,60.0,0
2014,Winter,NED,182.73,81.66,172.32,64.24,29
2014,Winter,NOR,182.43,78.7,168.75,60.94,23
2014,Winter,NZL,177.8,71.9,169.0,62.12,0
2014,Winter,PER,168.0,65.0,168.0,60.0,0
2014,Winter,POL,179.11,74.11,168.18,58.51,11
2014,Winter,POR,180.0,75.0,165.0,55.0,0
2014,Winter,ROU,177.96,77.96,172.0,64.33,0
2014,Winter,RUS,180.47,78.64,168.31,61.91,58
2014,Winter,SLO,180.88,77.37,167.9,61.54,8
2014,Winter,SMR,171.0,58.0,166.0,53.0,0
2014,Winter,SRB,188.0,86.67,172.2,63.0,0
2014,Winter,SUI,180.08,80.48,166.27,60.13,30
2014,Winter,SVK,182.41,82.34,171.22,63.27,1
2014,Winter,SWE,182.21,80.7,169.34,65.63,49
2014,Winter,THA,170.0,67.0,158.0,55.0,0
2014,Winter,TUR,176.0,74.0,162.0,57.2,0
2014,Winter,UKR,182.11,75.8,166.0,59.04,5
2014,Winter,USA,180.91,79.92,167.15,62.41,64
2014,Winter,UZB,185.0,75.0,180.0,60.0,0
2016,Summer,AFG,178.0,83.5,165.0,55.0,0
2016,Summer,ALB,186.0,80.33,166.33,54.0,0
2016,Summer,ALG,176.21,70.08,163.77,60.38,2
2016,Summer,AND,176.5,71.0,166.5,61.5,0
2016,Summer,ANG,175.88,74.25,173.89,72.94,0
2016,Summer,ANT,177.33,72.83,175.0,66.0,0
2016,Summer,ARG,183.3,81.41,170.17,63.91,22
2016,Summer,ARM,175.0,80.96,159.1,56.1,4
2016,Summer,ARU,181.67,81.67,168.75,59.0,0
2016,Summer,ASA,178.33,77.67,172.0,68.0,0
2016,Summer,AUS,184.9,82.22,172.41,64.12,82
2016,Summer,AUT,183.38,79.67,169.6,59.22,2
2016,Summer,AZE,177.62,75.08,169.19,62.0,18
2016,Summer,BAH,182.44,76.62,171.12,60.75,6
2016,Summer,BAN,169.0,79.0,159.0,50.0,0
2016,Summer,BAR,181.88,80.5,178.8,66.6,0
2016,Summer,BDI,172.33,60.83,171.0,56.5,1
2016,Summer,BEL,182.16,75.25,166.7,55.64,21
2016,Summer,BEN,183.75,88.5,170.5,59.5,0
2016,Summer,BER,182.0,78.0,166.25,60.25,0
2016,Summer,BIH,185.71,96.14,170.5,68.0,0
2016,Summer,BIZ,189.5,88.5,172.0,61.0,0
2016,Summer,BLR,181.48,81.26,172.4,63.38,12
2016,Summer,BOL,179.5,73.83,163.17,54.67,0
2016,Summer,BOT,181.5,69.5,171.0,59.5,0
2016,Summer,BRA,181.51,79.72,167.85,60.93,50
2016,Summer,BRN,174.89,64.56,164.9,55.7,2
2016,Summer,BRU,163.5,61.0,147.0,50.0,0
2016,Summer,BUL,178.76,79.7,169.2,58.4,7
2016,Summer,BUR,185.33,96.67,174.5,66.0,0
2016,Summer,CAF,184.0,68.0,159.67,57.33,0
2016,Summer,CAM,160.0,58.5,165.25,56.0,0
2016,Summer,CAN,184.15,79.18,168.84,62.09,69
2016,Summer,CAY,185.67,83.67,170.0,58.5,0
2016,Summer,CGO,181.6,96.6,165.33,58.33,0
2016,Summer,CHA,186.0,59.0,160.0,44.0,0
2016,Summer,CHI,178.35,71.88,165.62,60.9,0
2016,Summer,CHN,180.7,74.2,171.06,63.64,113
2016,Summer,CIV,185.5,82.67,168.25,58.12,2
2016,Summer,CMR,173.6,71.4,173.94,72.71,0
2016,Summer,COK,177.25,75.0,169.0,71.4,0
2016,Summer,COL,175.0,68.94,164.11,59.89,8
2016,Summer,COM,178.5,67.5,158.5,53.5,0
2016,Summer,CPV,183.0,77.0,172.33,59.0,0
2016,Summer,CRC,176.43,74.0,167.25,59.25,0
2016,Summer,CRO,190.77,92.23,172.12,64.21,24
2016,Summer,CUB,179.64,78.05,163.37,60.51,11
2016,Summer,CYP,178.43,73.14,170.57,58.43,0
2016,Summer,CZE,184.96,81.63,173.23,64.38,15
2016,Summer,DEN,185.98,81.09,174.18,66.13,41
2016,Summer,DJI,178.57,62.71,155.0,55.0,0
2016,Summer,DMA,185.0,83.0,173.0,65.0,0
2016,Summer,DOM,173.14,64.45,170.75,62.0,1
2016,Summer,ECU,174.48,72.09,162.0,55.25,0
2016,Summer,EGY,182.09,82.64,166.47,60.0,3
2016,Summer,ERI,174.6,59.6,159.0,40.0,0
2016,Summer,ESA,170.0,68.25,161.5,56.0,0
2016,Summer,ESP,181.43,78.59,170.89,62.83,45
2016,Summer,EST,187.18,90.75,170.43,61.1,4
2016,Summer,ETH,175.29,61.59,165.5,50.75,8
2016,Summer,FIJ,181.18,86.24,168.23,65.92,13
2016,Summer,FIN,182.7,79.39,169.48,61.7,1
2016,Summer,FRA,183.4,80.06,170.45,61.9,96
2016,Summer,FSM,153.0,67.5,155.67,61.67,0
2016,Summer,GAB,178.0,80.5,166.5,65.0,0
2016,Summer,GBR,182.47,78.07,169.17,62.47,143
2016,Summer,GBS,173.67,83.67,169.5,64.5,0
2016,Summer,GEO,179.68,89.48,170.07,66.71,7
2016,Summer,GER,184.37,81.53,170.86,62.99,159
2016,Summer,GHA,182.0,83.67,165.0,55.71,0
2016,Summer,GRE,186.37,83.04,170.39,58.33,7
2016,Summer,GRN,180.67,72.33,150.0,54.0,1
2016,Summer,GUA,173.93,66.73,161.6,50.0,0
2016,Summer,GUI,162.0,73.5,172.0,66.33,0
2016,Summer,GUM,180.33,75.33,166.5,55.5,0
2016,Summer,GUY,170.67,69.33,158.0,58.75,0
2016,Summer,HAI,174.4,67.6,176.0,59.0,0
2016,Summer,HKG,176.65,71.65,167.57,59.6,0
2016,Summer,HON,179.27,79.27,170.0,55.0,0
2016,Summer,HUN,186.0,85.39,171.1,62.36,22
2016,Summer,INA,171.9,71.9,162.45,57.27,4
2016,Summer,IND,176.73,75.44,162.28,56.14,2
2016,Summer,IOA,175.6,89.0,182.0,67.0,2
2016,Summer,IRI,183.79,84.48,168.27,66.64,8
2016,Summer,IRL,178.84,73.03,167.77,59.52,3
2016,Summer,ISL,190.25,99.5,172.0,63.3,0
2016,Summer,ISR,179.29,74.64,169.87,59.68,2
2016,Summer,ISV,188.0,91.25,173.0,68.0,0
2016,Summer,ITA,182.95,78.22,169.32,59.95,72
2016,Summer,JAM,184.84,82.19,167.51,61.7,28
2016,Summer,JOR,175.14,75.0,172.0,62.0,1
2016,Summer,JPN,174.63,69.71,163.12,55.87,64
2016,Summer,KAZ,180.5,81.92,168.44,60.84,18
2016,Summer,KEN,176.41,72.84,162.2,54.77,12
2016,Summer,KGZ,175.73,86.64,165.14,52.43,0
2016,Summer,KIR,167.0,83.5,155.0,52.0,0
2016,Summer,KOR,175.92,71.91,168.39,61.02,26
2016,Summer,KOS,185.33,77.33,166.4,55.8,1
2016,Summer,KSA,172.5,68.88,165.67,55.67,0
2016,Summer,LAO,176.0,59.0,167.5,59.0,0
2016,Summer,LAT,185.7,87.85,172.92,62.62,0
2016,Summer,LCA,174.5,71.5,172.0,56.67,0
2016,Summer,LIB,180.25,78.75,162.5,57.25,0
2016,Summer,LIE,197.0,95.0,171.0,68.0,0
2016,Summer,LTU,187.52,87.5,174.0,66.25,7
2016,Summer,LUX,185.0,75.12,169.29,60.57,0
2016,Summer,MAD,183.5,81.5,160.25,53.5,0
2016,Summer,MAR,177.03,68.16,168.0,59.38,1
2016,Summer,MAS,175.7,71.7,160.37,55.47,8
2016,Summer,MAW,169.67,63.67,156.0,53.0,0
2016,Summer,MDA,181.29,86.07,172.56,73.22,0
2016,Summer,MDV,157.0,60.0,157.0,47.5,0
2016,Summer,MEX,179.1,72.66,163.86,59.77,5
2016,Summer,MGL,172.08,73.92,165.75,61.55,2
2016,Summer,MHL,170.0,88.5,164.33,58.33,0
2016,Summer,MKD,180.5,70.0,165.25,58.5,0
2016,Summer,MLI,176.67,68.33,172.0,73.5,0
2016,Summer,MLT,178.0,83.67,173.0,64.0,0
2016,Summer,MNE,189.94,97.24,175.28,69.78,0
2016,Summer,MOZ,174.71,69.29,168.0,60.0,0
2016,Summer,MRI,184.0,79.2,163.0,52.4,0
2016,Summer,MTN,171.0,72.0,170.0,55.0,0
2016,Summer,MYA,172.0,65.4,167.5,56.0,0
2016,Summer,NAM,177.0,64.8,167.0,53.5,0
2016,Summer,NCA,175.67,62.33,163.5,58.0,0
2016,Summer,NED,182.92,78.01,173.28,64.28,47
2016,Summer,NEP,164.0,62.67,163.25,56.75,0
2016,Summer,NGR,182.13,82.46,169.7,67.3,17
2016,Summer,NIG,185.75,77.75,166.0,55.5,1
2016,Summer,NOR,181.41,73.45,174.36,66.25,19
2016,Summer,NZL,183.96,82.07,170.45,66.17,35
2016,Summer,OMA,173.0,67.5,160.0,75.0,0
2016,Summer,PAK,179.0,84.33,162.0,65.0,0
2016,Summer,PAN,172.0,66.8,161.44,62.11,0
2016,Summer,PAR,182.83,81.0,163.2,61.0,0
2016,Summer,PER,175.74,70.16,159.4,51.87,0
2016,Summer,PHI,167.5,62.33,161.67,55.83,1
2016,Summer,PLE,172.0,66.67,170.0,57.0,0
2016,Summer,PLW,179.0,94.0,157.0,63.0,0
2016,Summer,PNG,173.5,68.17,165.5,55.5,0
2016,Summer,POL,188.1,85.7,170.61,62.12,16
2016,Summer,POR,180.67,75.99,165.47,55.47,1
2016,Summer,PRK,164.31,65.38,158.72,54.68,7
2016,Summer,PUR,182.15,70.77,175.26,64.22,1
2016,Summer,QAT,185.28,83.8,161.5,57.0,1
2016,Summer,ROT,176.43,69.29,160.8,55.2,0
2016,Summer,ROU,181.78,80.78,173.23,62.56,16
2016,Summer,RSA,181.36,76.2,166.73,58.7,22
2016,Summer,RUS,181.42,77.45,171.34,61.34,115
2016,Summer,RWA,165.0,68.0,160.0,50.0,0
2016,Summer,SAM,173.33,69.67,157.0,67.5,0
2016,Summer,SEN,178.17,73.83,178.06,72.5,0
2016,Summer,SEY,177.25,77.88,172.0,58.0,0
2016,Summer,SGP,176.67,74.25,164.45,57.0,1
2016,Summer,SKN,180.0,78.0,165.0,59.0,0
2016,Summer,SLO,184.32,84.05,171.03,62.55,4
2016,Summer,SMR,181.0,70.0,165.0,69.0,0
2016,Summer,SRB,189.84,89.01,175.88,67.19,54
2016,Summer,SRI,170.62,68.12,160.0,46.5,0
2016,Summer,SSD,180.0,67.5,160.0,55.0,0
2016,Summer,STP,169.5,57.0,165.0,58.0,0
2016,Summer,SUD,178.25,75.5,164.5,53.0,0
2016,Summer,SUI,177.15,71.29,169.43,60.9,11
2016,Summer,SVK,186.08,80.51,170.25,60.25,8
2016,Summer,SWE,185.24,84.78,173.38,65.38,28
2016,Summer,SWZ,180.0,82.0,170.0,57.0,0
2016,Summer,SYR,190.5,93.25,175.0,68.0,0
2016,Summer,TAN,164.67,62.0,169.0,65.0,0
2016,Summer,TGA,183.0,86.0,171.0,69.67,0
2016,Summer,THA,173.39,71.36,165.87,60.83,6
2016,Summer,TJK,183.4,90.2,168.5,55.0,1
2016,Summer,TKM,187.25,103.0,165.2,56.8,0
2016,Summer,TPE,175.52,73.52,163.89,58.6,5
2016,Summer,TTO,182.32,77.95,164.06,58.5,1
2016,Summer,TUN,185.55,85.43,169.68,65.11,3
2016,Summer,TUR,177.82,73.78,172.02,65.3,8
2016,Summer,UAE,176.0,79.88,160.0,54.67,1
2016,Summer,UGA,174.8,61.6,153.0,60.0,0
2016,Summer,UKR,179.52,76.09,170.83,62.63,15
2016,Summer,URU,180.58,77.17,167.6,60.0,0
2016,Summer,USA,184.56,82.22,171.88,65.74,263
2016,Summer,UZB,177.25,80.08,168.21,55.67,13
2016,Summer,VEN,181.37,78.85,167.28,64.83,3
2016,Summer,VIE,170.0,67.42,164.88,53.88,2
2016,Summer,VIN,173.0,55.0,178.0,65.0,0
2016,Summer,YEM,171.5,68.5,166.0,60.0,0
2016,Summer,ZAM,174.75,68.75,176.0,65.0,0
2016,Summer,ZIM,175.33,71.67,164.77,58.32,0
